<html>
Name                  Team  Pos  Alt  Age  Height  Weight  POT  CON  GRE  SH   PL   ST   CH   PO   HI   SK   EN   PE   FA   LE   SR   FI   IN   OF   DF   OA
Andrew Shaw           PHI   RW   C    28   5'10    180     79   74   90   70   80   76   79   78   81   79   61   65   80   72   80   87   84   75   79   76
Zachary Senyshyn      BOS   RW   LW   23   6'1     192     75   74   95   73   76   75   74   76   68   75   75   88   75   58   75   64   76   74   72   75
Owen Tippett          FLA   RW   LW   21   6'0     200     81   71   90   77   77   77   76   77   73   76   79   88   75   52   67   55   72   77   75   75
Mark McNeill          DAL   RW   C    27   6'2     214     74   70   100  75   74   75   74   74   73   78   75   77   76   61   74   77   84   74   73   75
Jonathan Marchessaul  NJD   RW   C    29   5'9     175     78   69   90   80   78   78   73   70   70   78   77   84   77   66   58   51   85   78   71   75
James Neal            STL   RW   LW   32   6'2     221     81   70   85   78   74   76   78   74   72   77   81   68   61   75   81   35   45   76   74   75
Corey Perry           OTT   RW   C    35   6'3     212     81   71   85   80   76   78   74   77   71   76   72   65   69   72   82   59   85   78   74   75
Brett Ritchie         DAL   RW   LW   26   6'3     220     74   73   90   76   73   75   76   76   76   76   74   72   82   62   74   75   77   74   76   75
Alexander Kerfoot     PIT   RW   C    25   5'10    153     76   72   95   78   77   76   75   76   61   76   76   78   77   63   75   61   81   77   70   75
Zach Hyman            TOR   RW   C    28   6'1     205     74   74   90   73   73   74   76   74   75   76   66   77   78   63   74   59   84   73   75   74
Tyson Jost            NJD   RW   C    22   5'11    192     78   72   80   77   75   77   75   77   55   79   77   82   79   61   67   43   76   76   69   74
Tyler Ennis           WPG   RW   LW   30   5'9     160     76   68   85   72   75   76   75   76   67   76   84   77   72   68   64   40   74   74   72   74
Travis Konecny        PHI   RW   C    23   5'10    184     78   71   90   77   77   78   74   78   58   80   74   72   71   69   77   71   77   77   70   74
Rick Nash             VAN   RW   LW   36   6'4     220     81   67   80   77   72   80   72   72   67   77   67   79   70   75   80   57   85   76   70   74
Nick Merkley          CBS   RW   C    23   5'11    194     82   66   90   79   79   82   73   77   58   79   85   71   83   62   57   78   79   80   69   74
Nathan Horton         Juni  RW   C    35   6'2     229     84   70   85   72   72   73   72   69   72   72   78   78   72   70   78   65   45   72   71   74
Josh Leivo            TOR   RW   LW   27   6'1     204     75   70   90   77   73   75   75   75   68   75   72   78   82   65   74   76   85   75   72   74
Josh Bailey           NJD   RW   LW   30   6'1     210     75   73   90   75   78   75   75   75   67   75   71   87   76   56   76   46   85   76   72   74
Jordan Eberle         CHI   RW   C    30   5'11    181     81   69   85   77   75   78   67   70   58   81   78   79   75   71   76   42   79   76   65   74
Gabriel Vilardi       MIN   RW   C    20   6'3     201     78   70   90   77   79   78   72   72   71   78   78   78   69   55   67   74   82   78   71   74
Émile Poirier         CAL   RW   LW   25   6'2     196     76   70   90   75   75   76   76   76   77   76   76   71   65   69   76   77   73   75   76   74
David Perron          MON   RW   LW   32   6'0     200     78   75   85   73   77   78   74   78   69   78   78   65   59   67   78   39   78   76   73   74
Daniel Sprong         PIT   RW   C    23   6'0     180     78   67   90   75   77   76   67   78   67   78   77   81   77   56   73   80   83   76   70   74
Curtis Lazar          STL   RW   C    25   6'0     209     75   77   85   76   76   75   73   76   73   75   77   74   65   68   75   76   72   75   74   74
Bryan Little          FLA   RW   C    32   6'0     191     78   68   85   76   78   78   73   78   68   79   68   87   82   53   73   34   79   77   73   74
Ty Rattie             MON   RW   LW   27   6'0     178     76   65   90   78   75   76   76   71   67   76   72   76   70   62   69   59   81   76   71   73
Spencer Watson        ONT   RW   LW   24   5'10    170     76   67   100  73   73   77   73   73   54   74   75   80   75   55   73   76   79   74   66   73
Robert Thomas         CHI   RW   C    20   6'0     188     72   67   95   79   79   71   71   72   72   73   72   88   72   51   71   73   73   76   71   73
Nicholas Baptiste     BUF   RW   C    24   6'1     205     74   74   90   71   75   74   75   75   67   74   72   76   61   64   75   67   85   73   72   73
Matt Read             UFA   RW   LW   34   5'10    185     75   70   90   69   65   67   73   73   71   75   92   88   65   68   68   66   77   67   72   73
Kris Versteeg         UFA   RW   C    34   5'11    176     75   69   85   73   70   75   73   73   64   75   89   71   78   62   66   34   85   72   70   73
Jake Virtanen         LAK   RW   LW   23   6'1     208     74   85   90   76   75   73   74   74   67   74   74   65   75   59   68   68   73   74   71   73
Frédérick Gaudreau    MIL   RW   C    27   6'0     179     75   71   95   72   60   75   68   75   68   75   75   82   76   61   68   75   69   69   70   73
Colton Sissons        MIL   RW   C    26   6'1     200     75   72   100  63   63   75   72   76   74   75   68   79   77   65   72   76   79   67   74   73
Cliff Pu              COL   RW   LW   22   6'2     191     76   69   80   75   72   74   71   71   73   76   76   85   75   55   74   77   77   73   71   73
Blake Comeau          BOS   RW   C    34   6'1     202     75   68   90   69   60   69   74   75   76   76   89   72   70   68   75   40   73   66   75   73
Alexandre Grenier     PHI   RW   LW   28   6'5     200     76   66   90   65   67   76   76   69   78   74   70   75   77   68   74   52   81   69   74   73
Ty Ronning            HAR   RW   LW   22   5'9     167     76   58   100  74   71   65   76   74   54   76   73   96   77   45   76   73   79   70   68   72
Tom Wilson            WAS   RW   LW   26   6'4     218     69   76   95   74   71   73   73   73   77   72   73   61   71   62   70   88   79   72   74   72
Sasha Mutala          MON   RW   LW   19   6'1     185     81   67   90   77   76   78   74   71   72   72   76   76   81   48   48   67   74   77   72   72
Ryan Gropp            HAR   RW   LW   23   6'2     190     74   62   90   72   71   72   75   74   74   74   73   78   67   54   74   74   77   71   74   72
Robby Fabbri          BUF   RW   C    24   5'10    180     78   70   90   77   79   78   74   73   64   80   59   75   72   57   62   55   84   78   70   72
Riley Nash            PRO   RW   C    31   6'1     200     75   74   90   66   62   75   74   74   67   72   72   77   75   59   75   26   82   67   71   72
Phillip Di Giuseppe   CHA   RW   LW   26   6'0     200     74   67   90   70   64   74   70   74   72   74   74   78   65   65   74   58   79   69   72   72
Nathan Bastian        ANA   RW   C    22   6'4     205     75   68   80   72   72   72   74   75   72   75   76   75   77   51   75   76   71   72   73   72
Mathieu Joseph        ROC   RW   LW   23   6'1     173     75   72   90   75   75   75   65   61   68   75   72   79   72   58   72   75   84   75   64   72
Justin Williams       Reti  RW   C    38   6'1     186     82   74   85   75   73   70   64   75   55   75   63   71   84   70   65   31   70   72   64   72
Joshua Anderson       CBS   RW   LW   26   6'3     221     74   68   100  66   72   69   74   74   75   76   74   66   66   64   72   65   81   69   74   72
Jarome Iginla         Reti  RW   LW   42   6'1     210     74   69   80   74   67   73   76   67   71   68   64   69   78   78   78   59   83   71   71   72
Gabriel Gagne         RKF   RW   C    23   6'5     186     74   64   90   74   74   74   71   72   69   74   70   82   71   62   73   75   75   74   70   72
Eric Fehr             UFA   RW   C    34   6'4     212     75   69   90   70   63   73   73   73   67   74   67   79   76   61   75   32   85   68   71   72
Devante Smith-Pelly   WAS   RW   C    28   6'0     223     75   68   90   68   68   75   77   73   73   75   68   81   56   58   75   71   72   70   74   72
Andrew Cogliano       UFA   RW   LW   33   5'10    184     75   68   90   71   67   75   75   75   65   76   73   86   59   63   72   28   79   71   71   72
William Bitten        ANA   RW   C    21   5'10    167     76   64   80   75   77   77   73   74   54   76   76   88   76   56   51   78   70   76   67   71
Tyson Baillie         BNG   RW   C    24   6'0     188     73   60   100  71   73   73   70   74   66   73   73   70   73   54   72   75   84   72   70   71
Torrey Mitchell       UFA   RW   C    35   5'11    191     75   72   90   65   54   69   75   75   66   75   79   61   78   68   68   44   85   62   72   71
Logan Shaw            PHI   RW   C    27   6'3     208     69   70   90   67   58   70   70   70   85   70   70   75   67   69   70   66   85   65   75   71
Landon Ferraro        IOW   RW   C    28   6'0     186     75   74   90   59   52   75   75   75   69   75   75   73   62   67   75   36   72   62   73   71
Kyle Brodziak         NYR   RW   C    36   6'2     212     75   44   85   65   64   65   74   74   71   73   83   82   74   67   79   31   74   64   73   71
Josh Jooris           UFA   RW   C    29   6'1     198     75   70   90   58   52   66   73   75   70   74   88   72   76   62   75   48   78   58   72   71
Joffrey Lupul         UFA   RW   LW   36   6'1     211     81   68   85   72   70   75   71   56   67   75   75   69   65   67   69   10   45   72   64   71
Jamie McGinn          UFA   RW   LW   31   6'1     205     75   70   90   70   61   73   73   72   75   75   69   78   58   64   74   55   77   68   73   71
Devin Setoguchi       UFA   RW   LW   33   6'0     205     71   63   95   73   67   75   74   69   68   78   79   82   58   60   65   35   73   71   70   71
Colton Sceviour       UFA   RW   LW   31   6'0     195     75   70   90   61   63   71   72   74   72   73   69   77   70   63   72   39   78   65   72   71
Cédric Paquette       TEX   RW   C    26   6'1     199     74   70   90   69   65   70   73   72   74   73   74   63   68   68   74   75   85   68   73   71
Cal Clutterbuck       COL   RW   LW   32   5'11    218     79   72   85   56   51   68   75   78   82   78   77   62   65   70   76   43   77   58   78   71
Boris Katchouk        TBL   RW   LW   22   6'1     192     75   65   80   76   73   75   72   70   68   75   73   70   71   62   72   77   71   74   70   71
Alex Chiasson         STO   RW   C    29   6'3     208     75   68   95   65   64   74   74   75   76   73   60   78   64   61   75   46   85   67   75   71
AJ Greer              COE   RW   LW   23   6'3     204     74   70   90   62   56   74   74   74   76   74   71   68   75   60   74   74   83   64   74   71
Stelio Mattheos       CHA   RW   C    21   6'1     192     74   66   90   75   66   74   67   69   62   74   74   74   73   53   68   53   85   71   66   70
Serron Noel           BAK   RW   LW   19   6'5     200     74   63   95   75   74   74   74   71   59   72   74   68   75   50   56   71   71   74   68   70
Michael McLeod        PIT   RW   C    22   6'2     188     75   30   80   77   77   75   72   74   70   75   75   84   64   55   71   76   74   76   72   70
Matt Calvert          UFA   RW   LW   30   5'11    188     75   70   90   67   63   67   72   75   72   74   63   71   61   69   74   55   75   65   73   70
Kole Lind             SPR   RW   LW   21   6'1     178     75   69   90   75   72   70   70   71   68   71   70   73   75   51   52   76   75   72   69   70
Justin Auger          UFA   RW   LW   26   6'7     229     69   79   100  63   66   67   70   70   73   70   65   69   71   57   70   70   84   65   71   70
Joel Ward             Reti  RW   C    39   6'1     226     75   76   90   70   63   66   71   69   58   64   77   71   70   64   74   10   79   66   66   70
Jayce Hawryluk        UFA   RW   C    24   5'11    186     78   69   90   58   61   78   77   75   56   74   59   74   75   60   75   75   79   65   69   70
David Pope            GRD   RW   LW   25   6'2     187     75   67   100  53   54   75   74   75   76   73   72   78   64   53   74   76   76   60   75   70
Brock Mcginn          UFA   RW   LW   26   6'0     185     75   67   100  62   47   77   69   73   68   68   72   73   63   68   75   76   75   62   70   70
Zach Nastasiuk        GRD   RW   C    25   6'2     200     69   73   90   67   64   64   70   70   68   67   70   82   56   64   70   71   78   65   69   69
PA Parenteau          UFA   RW   C    37   6'0     200     78   69   90   70   72   75   63   62   59   76   62   74   70   59   61   33   72   72   61   69
Nicolas Deslauriers   UFA   RW   LW   29   6'1     215     69   79   110  53   48   60   70   69   75   70   81   65   61   62   70   30   73   53   71   69
Evan Rodrigues        ROC   RW   C    26   5'11    192     72   75   90   59   65   72   58   69   53   71   70   82   63   64   72   74   79   65   60   69
Corey Locke           UFA   RW   C    36   5'10    180     76   67   100  70   76   75   64   65   56   67   58   82   65   59   55   18   75   73   61   69
Corban Knight         UFA   RW   C    29   6'2     195     69   70   90   61   58   59   70   70   65   70   83   70   77   63   70   29   74   59   68   69
Connor McClennon      Juni  RW   LW   18   5'9     160     82   72   91   72   67   71   63   60   54   70   66   85   70   51   67   41   47   70   59   69
Chris Stewart         UFA   RW   LW   32   6'2     231     74   67   85   73   64   74   74   68   73   72   58   70   57   62   74   61   74   70   71   69
Alexandre Burrows     Reti  RW   LW   39   6'1     188     76   71   85   69   60   69   71   66   72   75   70   46   67   68   72   35   85   66   69   69
Zack Kassian          PHI   RW   LW   29   6'3     217     69   70   90   69   54   61   70   70   79   70   68   58   61   61   70   69   84   61   73   68
Steve Bernier         UFA   RW   LW   35   6'3     220     75   66   100  60   54   59   75   74   72   74   50   75   58   60   75   50   83   57   73   68
Rene Bourque          Reti  RW   LW   38   6'2     214     79   60   80   68   63   71   76   67   67   83   56   68   62   59   75   42   74   67   70   68
Nicolas Aubé-Kubel    LHV   RW   LW   24   5'11    187     75   68   90   71   75   71   57   56   52   63   71   77   72   60   75   75   79   72   55   68
Michael Latta         UFA   RW   C    29   6'0     207     69   70   100  53   56   55   74   73   67   71   76   52   80   62   62   64   72   54   71   68
Michael Amadio        BNG   RW   C    24   6'1     190     75   74   95   52   53   60   55   59   68   62   75   90   73   62   75   76   77   55   60   68
Matt Luff             ONT   RW   LW   23   6'3     188     73   66   100  70   76   73   69   55   65   49   50   78   76   56   70   75   71   73   63   68
Matt Halischuk        UFA   RW   LW   32   5'11    180     75   73   90   62   54   58   73   75   66   76   55   80   59   64   60   33   79   58   71   68
Justin Fontaine       UFA   RW   LW   32   5'10    175     73   68   90   61   64   73   72   71   62   75   61   79   49   62   61   27   79   66   68   68
David Levin           RKF   RW   LW   20   5'10    180     71   65   90   75   70   69   63   63   47   71   71   85   63   59   65   71   77   71   57   68
David Clarkson        UFA   RW   LW   36   6'0     207     79   67   90   70   63   69   73   68   74   71   38   59   60   68   80   76   78   67   71   68
Christian Thomas      UFA   RW   LW   28   5'9     176     71   70   100  67   63   73   65   66   58   70   69   82   59   55   61   46   75   67   63   68
Carter Rowney         UFA   RW   C    31   6'2     200     69   75   100  55   50   58   70   68   73   70   64   76   72   64   67   33   75   54   70   68
Ben Sexton            UFA   RW   C    29   5'11    196     69   72   100  52   58   68   67   69   63   70   77   62   64   65   68   30   79   59   66   68
Adam Cracknell        UFA   RW   C    34   6'2     210     69   75   90   62   51   53   68   68   70   66   79   75   65   61   68   19   74   55   68   68
Zach Boychuk          UFA   RW   LW   30   5'10    185     73   70   90   64   64   69   68   61   60   75   62   77   67   52   59   38   85   65   63   67
Tyler Randell         UFA   RW   LW   29   6'1     198     69   75   110  51   45   65   70   70   68   67   71   56   56   63   70   55   73   53   69   67
Teddy Purcell         UFA   RW   LW   34   6'3     203     76   24   90   73   74   76   66   65   61   76   59   82   61   62   65   48   85   74   64   67
Taylor Beck           UFA   RW   LW   29   6'2     203     74   73   90   65   66   68   72   61   70   71   42   77   55   61   66   31   85   66   67   67
Spencer Abbott        UFA   RW   LW   32   5'9     170     73   68   100  69   71   71   59   60   57   76   56   74   56   59   56   33   85   70   58   67
Matt Frattin          UFA   RW   LW   32   6'0     205     75   65   90   65   60   56   73   70   65   78   47   81   58   63   70   38   82   60   69   67
Graham Knott          LHV   RW   LW   23   6'3     191     74   65   90   52   50   55   74   73   69   70   74   70   72   55   74   75   85   52   72   67
Derek Dorsett         UFA   RW   LW   33   6'0     192     69   82   120  45   39   47   70   67   77   70   76   43   58   67   77   80   77   43   71   67
D'Artagnan Joly       STO   RW   LW   21   6'3     181     73   60   100  68   60   70   55   73   68   67   64   75   63   52   65   63   77   66   65   67
Carsen Twarynski      LHV   RW   D    22   6'2     198     75   62   80   58   61   73   69   68   53   75   74   77   56   51   75   50   70   64   63   67
Brett Bulmer          UFA   RW   LW   28   6'4     212     69   76   120  53   53   63   70   69   73   69   51   56   56   62   70   67   82   56   70   67
Aidan Dudas           Juni  RW   C    20   5'9     171     73   73   91   70   63   68   64   61   51   59   71   75   62   55   71   51   89   67   58   67
Ryan White            UFA   RW   C    32   6'0     200     69   80   120  45   43   39   80   63   77   70   58   39   76   65   74   65   73   42   73   66
Ryan Garbutt          UFA   RW   LW   34   6'0     195     69   74   90   54   45   50   70   70   77   70   56   57   73   67   70   61   79   49   72   66
Kyle Baun             UFA   RW   LW   28   6'2     209     69   78   90   60   66   61   67   68   71   70   63   62   46   58   67   71   74   62   68   66
Jean-Christophe Beau  UFA   RW   C    23   6'1     185     75   71   95   53   57   73   57   66   68   59   57   79   73   56   61   77   81   61   63   66
Jason Akeson          UFA   RW   LW   30   5'10    190     73   70   100  60   69   66   63   59   58   70   67   79   55   54   58   28   85   65   60   66
Hunter Smith          MAN   RW   LW   24   6'7     231     69   68   100  48   47   70   60   70   68   70   70   66   68   60   70   71   85   55   66   66
Cole Ully             UFA   RW   LW   25   6'0     170     71   69   90   55   54   54   55   71   64   70   71   87   72   58   58   61   79   54   63   66
Chris Neil            Reti  RW   LW   41   6'1     206     80   76   120  48   45   41   69   64   77   67   58   35   58   66   89   76   79   44   70   66
Brody Sutter          UFA   RW   C    28   6'5     203     69   78   100  53   49   48   71   72   60   70   64   78   64   56   61   48   83   50   67   66
Zac Rinaldo           UFA   RW   LW   30   5'10    188     70   75   120  37   40   40   72   60   77   72   94   17   56   66   89   69   72   39   69   65
Patrick Bajkov        BRG   RW   LW   22   6'0     175     69   66   100  48   47   70   51   70   62   70   52   80   69   51   70   71   78   55   61   65
Maxime Fortier        SYR   RW   C    22   5'10    182     76   55   100  52   57   75   40   70   36   75   74   87   53   58   72   22   72   61   48   65
Lane Zablocki         GRD   RW   C    21   6'0     190     69   70   100  63   58   70   60   70   57   64   56   60   66   52   65   66   79   63   62   65
Deven Sideroff        SYR   RW   LW   23   6'0     179     69   75   100  73   48   56   59   68   60   53   58   90   57   52   70   76   82   59   62   65
Colin Campbell        UFA   RW   LW   29   6'1     207     69   72   100  51   49   51   69   63   63   62   71   79   53   62   71   42   78   50   65   65
Cole Bardreau         UFA   RW   C    26   5'10    185     69   76   100  55   50   49   58   57   53   70   76   72   68   58   70   65   78   51   56   65
Antoine Waked         LAV   RW   LW   24   6'1     193     69   73   95   50   57   65   53   66   59   65   69   72   69   61   61   69   76   57   59   65
Anthony Peluso        UFA   RW   D    31   6'3     225     70   76   120  42   38   49   64   64   77   70   63   60   58   59   70   64   79   43   68   65
Ty Lewis              COE   RW   LW   22   5'11    177     73   57   100  51   52   69   54   59   52   72   62   77   73   50   60   74   72   57   55   64
Scott Kosmachuk       UFA   RW   LW   26   6'0     192     69   71   90   49   49   50   65   66   64   56   68   76   63   56   70   70   76   49   65   64
Reid Petryk           UFA   RW   C    27   6'1     205     69   70   90   50   52   60   66   64   63   64   61   77   71   55   57   70   77   54   64   64
Mike Halmo            UFA   RW   LW   29   5'10    205     69   74   120  54   53   54   74   57   72   62   61   40   55   64   65   63   76   53   67   64
Matt Buckles          LAV   RW   C    25   6'2     225     69   69   110  55   49   58   53   64   71   70   59   61   62   57   55   67   73   54   62   64
Luke Gazdic           UFA   RW   LW   30   6'4     225     70   78   120  41   36   44   68   66   76   64   67   42   56   65   70   70   78   40   70   64
Kerby Rychel          GRD   RW   LW   25   6'1     207     74   75   90   51   72   61   74   49   42   57   56   73   60   62   74   75   77   61   55   64
Jonathon Martin       UFA   RW   C    24   6'2     215     69   68   100  48   49   49   69   69   69   51   63   72   67   58   60   71   79   48   69   64
Garrett Mitchell      UFA   RW   LW   28   5'11    196     69   71   120  44   42   41   73   67   75   65   60   45   58   66   65   42   79   42   71   64
Chase Lang            IOW   RW   C    23   6'1     191     69   70   95   52   66   72   57   52   63   52   51   74   69   55   69   75   85   63   57   64
Brett Davis           TEX   RW   C    21   6'1     178     73   62   90   58   52   67   52   63   59   59   67   89   75   49   50   52   73   59   58   64
Brady Brassart        UFA   RW   C    27   6'1     208     69   71   100  59   57   57   59   58   57   54   85   68   60   59   57   48   82   57   58   64
Austin Carroll        UFA   RW   LW   26   6'3     212     69   70   100  66   49   70   51   70   63   59   54   61   61   54   70   68   85   61   61   64
Adam Payerl           UFA   RW   C    29   6'3     218     69   75   100  40   38   41   75   70   74   68   68   60   65   63   68   60   85   39   73   64
Pierre-Luc Letournea  UFA   RW   LW   35   6'1     214     70   80   120  35   32   33   73   54   76   55   82   45   59   58   84   65   85   33   67   63
Matt Schmalz          MIL   RW   C    24   6'6     210     69   64   110  49   76   52   47   64   76   52   42   78   76   48   54   68   84   59   62   63
Jordan Nolan          ROC   RW   LW   31   6'3     219     75   70   120  49   24   64   61   68   69   65   56   52   56   56   69   10   79   45   66   63
Evan Campbell         BEL   RW   LW   27   6'1     205     69   71   100  59   49   50   64   56   63   63   47   77   68   53   60   59   85   52   61   63
Alexandre Alain       CLE   RW   C    23   6'0     173     69   68   100  50   59   50   66   63   63   53   59   82   68   54   45   67   72   53   64   63
Zack MacEwen          UTI   RW   C    23   6'3     205     69   74   90   48   49   56   44   52   68   52   69   68   69   54   70   70   76   51   54   62
Zach Fischer          STO   RW   LW   22   6'2     205     69   66   95   50   49   60   54   54   60   70   57   65   64   50   69   68   73   53   56   62
Wade Murphy           HER   RW   LW   26   5'11    183     69   70   100  48   49   71   52   64   49   61   58   81   61   55   55   70   72   56   55   62
Rico Calder           Juni  RW   -    19   6'2     185     65   95   75   52   42   45   56   55   63   65   64   91   51   59   63   28   58   46   58   62
MacKenzie Entwistle   LHV   RW   C    20   6'3     175     65   65   90   50   51   58   50   58   66   61   67   78   63   54   67   66   78   53   58   62
Justin Hickman        UFA   RW   C    26   6'3     224     69   60   120  52   54   58   58   54   64   56   52   55   70   52   60   61   79   54   58   62
Jesse Gabrielle       PRO   RW   LW   23   5'11    204     69   76   100  49   47   68   52   54   50   48   69   74   62   53   70   69   84   54   52   62
Brandon Coe           Juni  RW   -    18   6'3     180     74   75   95   59   56   54   55   55   56   55   52   79   47   57   64   41   59   56   55   62
Wayne Simpson         UFA   RW   LW   30   5'11    194     73   68   90   49   59   53   46   48   40   60   75   88   52   52   67   30   77   53   44   61
Ryan Reaves           UFA   RW   LW   33   6'1     224     70   77   120  31   31   49   60   66   79   70   56   40   54   53   66   28   79   37   68   61
Mason Mitchell        UFA   RW   LW   26   6'2     203     69   70   95   48   47   60   49   63   67   56   64   45   69   51   62   70   70   51   59   61
Josh Williams         Juni  RW   LW   19   6'2     183     74   73   90   58   58   57   56   52   55   54   68   70   63   48   45   65   77   57   54   61
Graeme Clarke         Juni  RW   C    19   5'11    172     81   69   112  61   54   55   47   56   44   59   60   82   35   52   49   38   86   56   49   61
Givani Smith          BAK   RW   LW   22   6'2     204     69   18   80   49   54   70   70   61   66   63   69   58   68   51   70   64   79   57   65   61
Branden Troock        UFA   RW   LW   26   6'2     220     69   73   100  51   50   49   56   54   54   57   77   70   53   52   55   35   74   50   54   61
Zack Stortini         UFA   RW   LW   34   6'4     230     70   75   120  40   35   32   70   62   77   53   57   29   54   65   75   60   79   35   69   60
Ty Loney              BEL   RW   LW   28   6'4     208     69   70   95   51   50   60   56   59   50   52   52   75   52   52   58   40   76   53   55   60
Scott Sabourin        UFA   RW   LW   27   6'3     208     69   75   120  49   40   51   64   59   65   59   41   42   46   58   65   70   75   46   62   60
Marcus Vela           SJB   RW   C    23   6'2     200     69   70   95   47   48   56   58   56   61   55   54   70   61   50   59   70   76   50   58   60
Marc Hagel            UFA   RW   LW   31   5'11    190     69   72   100  39   36   40   63   64   59   65   55   78   54   55   59   13   78   38   62   60
Josh Nicholls         UFA   RW   C    28   6'2     189     69   70   95   56   54   54   60   60   52   57   48   77   54   50   52   53   77   54   57   60
Jackson Houck         UFA   RW   LW   25   6'0     192     69   70   95   50   49   54   57   54   63   56   52   71   57   57   49   52   79   51   58   60
Dylan Holloway        Juni  RW   C    18   6'0     183     72   75   104  57   54   53   51   53   47   55   53   87   35   67   47   21   70   54   50   60
Danil Antropov        Juni  RW   LW   19   6'1     189     74   72   90   64   56   54   52   49   50   56   59   78   57   49   52   56   77   58   50   60
Tanner Fritz          UFA   RW   C    28   5'11    192     73   69   95   52   51   59   49   51   43   59   56   77   54   55   55   32   79   54   47   59
Ryan Bowen            Draf  RW   C    21   6'2     170     69   56   100  49   54   52   54   54   52   54   52   81   59   51   48   43   72   51   53   59
Derek Mathers         UFA   RW   D    26   6'3     226     70   78   120  31   32   41   65   46   75   52   59   45   50   58   72   60   81   34   62   59
Corey Andonovski      Draf  RW   C    21   6'0     192     69   58   100  52   55   55   54   53   56   53   59   70   57   52   48   35   78   54   54   59
Arthur Ford           Juni  RW   LW   20   5'11    178     73   70   120  61   57   62   32   45   36   62   60   74   42   53   38   18   67   60   37   59
Riley Sutter          Juni  RW   LW   20   6'3     205     74   59   90   54   49   50   56   50   49   56   62   80   55   50   50   42   79   51   51   58
Olivier Bouchard      Juni  RW   LW   19   6'2     194     54   78   91   53   55   53   47   52   68   49   52   40   35   67   79   46   57   53   55   58
Mike Blunden          UFA   RW   LW   33   6'4     217     69   82   100  34   26   48   63   55   66   64   69   53   39   52   60   10   79   36   61   58
Michael Joly          UFA   RW   LW   25   5'11    175     71   71   100  59   53   58   48   44   39   56   52   74   52   57   49   33   79   56   43   58
Mark Bowen            Juni  RW   LW   19   6'2     202     52   81   118  44   50   51   40   52   50   53   50   81   35   56   61   20   77   48   47   58
Kyle Platzer          UFA   RW   C    25   6'0     181     73   60   100  47   48   49   47   49   45   56   57   88   53   57   49   24   83   48   47   58
Kent Spratt           Juni  RW   LW   19   6'1     191     53   81   82   52   56   53   48   49   47   57   51   76   41   66   58   22   87   53   48   58
Justin Almeida        TEX   RW   LW   21   5'10    163     73   67   120  58   48   59   44   40   40   60   70   64   29   52   56   16   83   55   41   58
Jack Studnicka        PRO   RW   C    21   6'1     171     62   65   90   47   44   50   46   47   55   63   62   80   50   51   64   62   74   47   49   58
Henry Ferraro         Juni  RW   C    19   5'11    165     61   81   120  77   44   59   31   35   28   60   53   88   41   55   39   19   61   60   31   58
Finn Evans            Juni  RW   LW   20   6'4     175     69   58   100  53   56   48   53   58   49   52   67   65   55   50   48   38   77   52   53   58
Alexis Lafrenière     Juni  RW   LW   18   6'2     195     93   72   80   56   55   63   43   41   35   63   52   75   58   50   42   53   78   58   39   58
Elliot Desnoyers      Juni  RW   C    18   5'10    183     73   72   94   49   41   53   48   49   51   51   55   71   38   57   54   11   58   47   49   57
