Name                  Team  Pos  Alt  Age  Height  Weight  POT  CON  GRE  SH   PL   ST   CH   PO   HI   SK   EN   PE   FA   LE   SR   FI   IN   OF   DF   OA
Ryan Gropp            HAR   RW   LW   24   6'2     190     54   50   120  70   71   70   71   73   74   73   72   78   66   54   74   75   77   70   72   71
Robby Fabbri          BUF   RW   C    25   5'10    180     58   50   120  77   79   79   73   74   60   80   54   75   72   57   64   59   84   78   69   71
Riley Nash            UFA   RW   C    31   6'1     200     55   50   120  66   62   75   74   75   67   73   63   77   75   59   75   26   82   67   72   71
Phillip Di Giuseppe   CHA   RW   LW   27   6'0     200     54   50   120  70   64   74   70   75   72   74   69   78   65   65   74   58   79   69   72   71
Nicholas Baptiste     BUF   RW   C    25   6'1     205     54   50   120  71   75   76   75   74   67   74   66   76   61   64   74   71   85   74   72   71
Logan Shaw            PHI   RW   C    28   6'3     208     59   50   120  67   58   70   70   70   85   70   72   75   67   69   70   66   85   65   75   71
Josh Jooris           UFA   RW   C    30   6'1     198     55   50   120  58   52   66   73   75   70   73   92   72   76   62   75   48   78   58   72   71
Eric Fehr             UFA   RW   C    35   6'4     212     55   50   120  70   63   73   73   73   67   74   65   79   76   61   75   32   85   68   71   71
Devin Setoguchi       UFA   RW   LW   34   6'0     205     51   50   120  73   67   75   74   69   68   78   89   82   58   60   65   35   73   71   70   71
Colton Sceviour       UFA   RW   LW   31   6'0     195     55   50   120  61   63   71   72   74   72   73   79   77   70   63   72   39   78   65   72   71
Cédric Paquette       UFA   RW   C    27   6'1     199     54   50   120  69   65   70   73   72   74   73   81   63   68   68   74   75   85   68   73   71
Andrew Cogliano       UFA   RW   LW   33   5'10    184     55   50   120  71   67   75   75   75   65   76   66   86   59   63   72   28   79   71   71   71
AJ Greer              OTT   RW   LW   24   6'3     204     54   50   120  62   55   74   75   75   76   74   74   68   75   60   74   75   83   63   75   71
Matt Calvert          UFA   RW   LW   31   5'11    188     55   50   120  67   63   67   72   75   72   74   71   71   61   69   74   55   75   65   73   70
Landon Ferraro        IOW   RW   C    29   6'0     186     55   50   120  59   52   75   75   75   69   75   76   73   62   67   75   36   72   62   73   70
Jamie McGinn          UFA   RW   LW   32   6'1     205     55   50   120  70   61   73   73   72   75   75   58   78   58   64   74   55   77   68   73   70
Corban Knight         UFA   RW   C    30   6'2     195     59   50   120  60   59   59   70   70   65   70   91   70   77   63   70   27   74   59   68   70
Chris Stewart         UFA   RW   LW   33   6'2     231     54   50   120  73   64   74   74   68   73   72   68   70   57   62   74   61   74   70   71   70
Cal Clutterbuck       COL   RW   LW   33   5'11    218     59   50   120  56   51   68   75   78   82   78   67   62   65   70   76   43   77   58   78   70
Beck Malenstyn        HER   RW   LW   22   6'2     198     59   50   120  70   68   71   72   72   68   70   71   74   67   48   70   76   79   69   70   70
Alex Chiasson         UFA   RW   C    30   6'3     208     55   50   120  65   64   75   74   74   76   73   51   78   64   61   75   46   85   68   74   70
Aidan Dudas           RKF   RW   C    20   5'9     171     53   50   120  75   75   73   69   68   51   72   73   75   68   55   73   51   89   74   62   70
Zach Nastasiuk        UFA   RW   C    25   6'2     200     59   50   120  67   64   64   70   70   68   67   67   82   57   64   70   71   78   65   69   69
Tyson Baillie         BNG   RW   C    25   6'0     188     53   50   120  75   73   70   66   73   62   70   70   70   68   54   73   74   84   72   67   69
Torrey Mitchell       UFA   RW   C    36   5'11    191     55   50   120  65   54   69   75   75   66   75   67   61   78   68   68   44   85   62   72   69
Teddy Purcell         UFA   RW   LW   35   6'3     203     56   50   120  73   74   76   66   65   61   76   53   82   61   62   65   48   85   74   64   69
Justin Auger          UFA   RW   LW   26   6'7     229     59   50   120  63   66   68   70   70   73   70   59   69   71   57   70   70   84   65   71   69
Joffrey Lupul         UFA   RW   LW   37   6'1     211     51   50   120  72   70   75   71   56   67   75   68   69   65   67   69   10   45   72   64   69
Jayce Hawryluk        UFA   RW   C    25   5'11    186     58   50   120  58   61   78   77   75   55   74   52   74   75   60   75   74   79   65   69   69
David Levin           RKF   RW   LW   21   5'10    180     51   50   120  75   69   71   63   62   50   72   70   85   69   59   69   71   77   71   58   69
Brock Mcginn          UFA   RW   LW   26   6'0     185     55   50   120  62   47   77   69   73   68   68   76   73   63   68   75   76   75   62   70   69
Brandon Tanev         MIL   RW   LW   29   6'0     180     55   50   120  54   54   75   73   75   74   75   71   77   53   59   73   48   75   61   74   69
Zack Kassian          PHI   RW   LW   30   6'3     217     59   50   120  69   54   61   70   70   79   70   75   58   61   61   70   69   84   61   73   68
Graham Knott          BEL   RW   LW   24   6'3     191     54   50   120  54   51   57   73   73   73   71   75   70   73   55   76   76   85   54   73   68
Graeme Clarke         SYR   RW   C    19   5'11    172     51   50   120  75   71   75   66   76   56   74   76   82   51   52   49   69   86   73   66   68
Evan Rodrigues        UFA   RW   C    27   5'11    192     52   50   120  59   65   72   57   70   53   72   71   82   63   64   73   74   79   65   60   68
David Clarkson        UFA   RW   LW   36   6'0     207     59   50   120  70   63   69   73   68   74   71   36   59   60   68   80   76   78   67   71   68
Corey Locke           UFA   RW   C    36   5'10    180     56   50   120  70   76   75   64   65   56   67   61   82   65   59   55   18   75   73   61   68
Conner Bleackley      STL   RW   C    24   6'0     192     59   50   120  69   70   71   68   67   60   72   71   79   66   52   55   69   84   70   65   68
Christian Thomas      UFA   RW   LW   28   5'9     176     51   50   120  67   63   73   65   66   58   70   79   82   60   55   61   46   75   67   63   68
Carsen Twarynski      LHV   RW   D    23   6'2     198     55   50   120  58   62   73   69   71   53   75   75   77   59   51   75   52   70   64   64   68
Steve Bernier         UFA   RW   LW   35   6'3     220     55   50   120  60   54   59   75   74   72   74   53   75   58   60   75   50   83   57   73   67
Nicolas Deslauriers   UFA   RW   LW   29   6'1     215     59   50   120  53   48   60   70   69   75   70   84   65   61   62   70   30   73   53   71   67
Michael Latta         UFA   RW   C    29   6'0     207     59   50   120  53   56   55   74   73   67   71   76   52   80   62   62   64   72   54   71   67
Michael Amadio        BNG   RW   C    24   6'1     190     55   50   120  53   52   62   58   57   69   57   75   90   75   62   76   74   77   55   61   67
Matt Halischuk        UFA   RW   LW   32   5'11    180     55   50   120  62   54   58   73   75   66   76   56   80   59   64   60   33   79   58   71   67
Matt Frattin          UFA   RW   LW   33   6'0     205     55   50   120  65   60   56   73   70   65   78   55   81   58   63   70   38   82   60   69   67
D'Artagnan Joly       STO   RW   LW   21   6'3     181     53   50   120  68   56   73   55   73   70   68   60   75   64   52   70   74   77   65   66   67
Carter Rowney         UFA   RW   C    31   6'2     200     59   50   120  55   50   58   70   68   73   70   67   76   72   64   67   33   75   54   70   67
Ben Sexton            UFA   RW   C    29   5'11    196     59   50   120  52   58   68   67   69   63   70   79   62   64   65   68   30   79   59   66   67
Arthur Ford           WIL   RW   LW   21   5'11    178     53   50   120  72   71   73   67   66   53   74   74   74   55   53   64   40   67   72   62   67
Andrew Coxhead        CHW   RW   C    20   6'3     193     54   50   120  63   73   59   72   67   64   68   74   85   64   50   55   58   45   65   67   67
Adam Cracknell        UFA   RW   C    35   6'2     210     59   50   120  62   51   53   68   68   70   66   72   75   65   61   68   19   74   55   68   67
Zach Boychuk          UFA   RW   LW   31   5'10    185     53   50   120  64   64   69   68   61   60   75   54   77   67   52   59   38   85   65   63   66
Taylor Beck           UFA   RW   LW   29   6'2     203     54   50   120  65   66   68   72   62   70   71   46   77   55   61   66   31   85   66   68   66
Nicholas Henry        COE   RW   LW   21   5'11    191     56   50   120  64   62   75   58   67   54   66   70   79   76   50   50   74   75   67   59   66
Matt Luff             GRD   RW   LW   23   6'3     188     53   50   120  71   74   72   68   53   66   45   46   78   75   56   71   72   71   72   62   66
Kyle Baun             UFA   RW   LW   28   6'2     209     59   50   120  60   66   61   67   68   71   70   68   62   46   58   67   71   74   62   68   66
Justin Fontaine       UFA   RW   LW   33   5'10    175     53   50   120  61   64   73   72   71   62   75   51   79   49   62   61   27   79   66   68   66
Jean-Christophe Beau  UFA   RW   C    23   6'1     185     55   50   120  53   57   73   57   67   68   59   62   79   73   56   61   77   81   61   64   66
Jason Akeson          UFA   RW   LW   30   5'10    190     53   50   120  60   69   67   63   59   58   70   77   79   55   54   58   28   85   65   60   66
Garrett Pilon         HER   RW   C    22   6'0     188     53   50   120  50   51   50   67   69   66   69   70   85   73   52   72   74   85   50   67   66
Elliot Desnoyers      BAK   RW   C    19   5'10    183     53   50   120  70   68   69   62   68   53   69   73   71   63   57   55   49   58   69   61   66
Cole Ully             UFA   RW   LW   25   6'0     170     51   50   120  55   54   53   55   71   64   70   78   87   72   58   58   61   79   54   63   66
Tyler Randell         UFA   RW   LW   29   6'1     198     59   50   120  51   45   65   70   70   68   68   65   56   56   63   70   55   73   53   69   65
Spencer Abbott        UFA   RW   LW   32   5'9     170     53   50   120  69   71   71   59   60   57   76   55   74   56   59   56   33   85   70   58   65
Ryan Garbutt          UFA   RW   LW   35   6'0     195     59   50   120  54   45   50   70   70   77   70   46   57   73   67   70   61   79   49   72   65
Patrick Bajkov        BRG   RW   LW   23   6'0     175     59   50   120  48   47   70   51   70   62   70   58   80   69   51   70   71   78   55   61   65
Maxime Fortier        UFA   RW   C    23   5'10    182     56   50   120  52   57   75   41   70   36   75   82   87   53   58   72   22   72   61   49   65
Cole Bardreau         UFA   RW   C    27   5'10    185     59   50   120  55   50   49   58   57   53   70   86   72   68   58   70   65   78   51   56   65
Brody Sutter          UFA   RW   C    29   6'5     203     59   50   120  53   49   48   71   72   60   70   66   78   62   56   61   48   83   50   67   65
Brett Davis           UFA   RW   C    21   6'1     178     53   50   120  58   52   70   56   68   64   60   72   89   75   49   50   56   73   60   62   65
Brett Bulmer          UFA   RW   LW   28   6'4     212     59   50   120  53   53   63   70   68   73   67   61   56   56   62   70   67   82   56   70   65
Ty Lewis              SYR   RW   LW   22   5'11    177     53   50   120  52   53   70   55   58   52   73   69   77   73   50   64   73   72   58   55   64
Simon Rivard          LAV   RW   LW   20   6'4     234     53   50   120  59   63   59   58   57   58   62   65   76   51   66   68   40   62   60   57   64
Serron Noel           BAK   RW   LW   20   6'5     200     54   50   120  64   64   65   61   60   63   62   63   68   63   50   66   64   71   64   61   64
Ryan White            UFA   RW   C    32   6'0     200     59   50   120  45   43   39   80   63   77   70   63   39   76   65   74   65   73   42   73   64
Reid Petryk           UFA   RW   C    27   6'1     205     59   50   120  50   52   60   66   64   63   64   66   77   71   55   57   70   77   54   64   64
Lane Zablocki         GRD   RW   C    22   6'0     190     59   50   120  65   58   65   50   74   62   64   51   60   69   52   70   75   79   62   62   64
Hunter Smith          MAN   RW   LW   25   6'7     231     59   50   120  44   40   70   60   70   58   70   70   66   60   60   70   71   85   51   62   64
Givani Smith          BAK   RW   LW   22   6'2     204     59   50   120  49   58   69   70   63   65   56   56   58   68   51   70   67   79   58   66   64
Derek Dorsett         UFA   RW   LW   34   6'0     192     59   50   120  45   39   47   70   67   77   70   80   43   58   67   77   80   77   43   71   64
Colin Campbell        UFA   RW   LW   29   6'1     207     59   50   120  51   49   51   69   63   63   62   69   79   53   62   71   42   78   50   65   64
Adam Payerl           UFA   RW   C    29   6'3     218     59   50   120  40   38   41   75   70   74   68   72   60   65   63   68   60   85   39   73   64
Zac Rinaldo           UFA   RW   LW   30   5'10    188     50   50   120  37   40   40   72   60   77   72   99   17   56   66   89   69   72   39   69   63
Scott Kosmachuk       UFA   RW   LW   27   6'0     192     59   50   120  49   49   50   65   66   64   56   66   76   63   56   70   70   76   49   65   63
Liam Hawel            TEX   RW   C    21   6'5     179     59   50   120  51   49   59   68   63   68   53   54   77   75   52   57   71   71   53   66   63
Kevin Hancock         LAV   RW   LW   22   5'11    182     53   50   120  52   50   53   68   53   50   73   63   88   72   54   53   75   73   51   57   63
Kerby Rychel          UFA   RW   LW   26   6'1     207     54   50   120  51   72   61   71   50   42   58   58   73   60   62   74   75   77   61   54   63
Chase Lang            IOW   RW   C    24   6'1     191     59   50   120  49   66   70   54   51   62   51   50   74   68   55   69   75   85   61   55   63
Brandon Coe           Juni  RW   -    19   6'3     180     54   50   120  63   59   56   60   61   62   57   56   79   49   57   64   42   59   59   61   63
Brady Brassart        UFA   RW   C    27   6'1     208     59   50   120  59   57   57   59   58   57   54   83   68   60   59   57   48   82   57   58   63
Austin Carroll        UFA   RW   LW   26   6'3     212     59   50   120  67   49   70   51   70   63   59   49   61   61   54   70   68   85   62   61   63
Zack MacEwen          UFA   RW   C    24   6'3     205     59   50   120  48   49   56   46   52   69   52   70   68   69   54   70   70   76   51   55   62
Zach Fischer          UFA   RW   LW   23   6'2     205     59   50   120  50   49   62   54   57   60   70   55   65   64   50   69   68   73   53   57   62
Rico Calder           Juni  RW   -    20   6'2     185     55   50   120  53   45   46   56   58   64   64   58   91   54   59   63   28   58   48   59   62
Matt Schmalz          UFA   RW   C    24   6'6     210     59   50   120  49   76   52   47   64   76   52   41   78   76   48   54   68   84   59   62   62
Matt Buckles          SPR   RW   C    25   6'2     225     59   50   120  55   49   58   53   64   70   70   62   61   59   57   55   69   73   54   62   62
Justin Almeida        TEX   RW   LW   21   5'10    163     53   50   120  70   61   73   56   53   49   64   73   64   42   52   61   40   83   68   52   62
Jonathon Martin       UFA   RW   C    25   6'2     215     59   50   120  48   49   49   69   69   69   51   53   72   67   58   60   71   79   48   69   62
Garrett Mitchell      UFA   RW   LW   29   5'11    196     59   50   120  45   42   41   73   67   75   65   60   45   58   66   65   42   79   42   71   62
Colt Conrad           HER   RW   C    23   5'9     175     53   50   120  51   50   52   55   73   52   69   71   81   73   50   40   73   73   51   60   62
Antoine Waked         LAV   RW   LW   24   6'1     193     59   50   120  47   56   52   50   54   59   68   52   72   69   61   63   68   76   51   54   62
Anthony Peluso        UFA   RW   D    31   6'3     225     50   50   120  42   38   49   64   64   77   70   72   60   58   59   70   64   79   43   68   62
Alexandre Alain       BEL   RW   C    23   6'0     173     59   50   120  48   56   48   64   72   61   51   57   82   69   54   49   70   72   50   65   62
Wayne Simpson         UFA   RW   LW   31   5'11    194     53   50   120  49   59   53   46   48   40   60   84   88   52   52   67   30   77   53   44   61
Wade Murphy           SPR   RW   LW   27   5'11    183     59   50   120  48   49   70   52   65   49   61   52   81   61   55   56   70   72   55   55   61
Mike Halmo            UFA   RW   LW   29   5'10    205     59   50   120  54   53   50   74   56   72   63   53   40   55   64   65   63   76   52   67   61
Matt Gallone          Draf  RW   LW   18   6'5     209     55   50   120  48   47   49   59   62   57   64   62   82   29   67   67   20   72   48   59   61
MacKenzie Entwistle   LHV   RW   C    21   6'3     175     55   50   120  43   51   50   50   54   69   48   65   78   64   54   67   65   78   48   57   61
Josh Williams         Juni  RW   LW   19   6'2     183     54   50   120  60   59   61   56   55   57   60   61   70   65   48   45   65   77   60   56   61
Evan Campbell         UFA   RW   LW   27   6'1     205     59   50   120  59   49   51   64   58   63   63   37   77   65   53   60   59   85   53   61   61
Danil Antropov        CHI   RW   LW   20   6'1     189     54   50   120  66   58   58   52   53   52   57   57   78   60   49   55   59   77   60   52   61
Mason Mitchell        UFA   RW   LW   26   6'2     203     59   50   120  48   47   60   49   63   67   56   57   45   69   51   62   70   70   51   59   60
Luke Gazdic           UFA   RW   LW   31   6'4     225     50   50   120  41   34   44   68   66   76   64   70   40   56   65   70   66   78   39   70   60
Justin Hickman        UFA   RW   C    26   6'3     224     59   50   120  52   54   58   58   54   64   56   48   55   70   52   60   61   79   54   58   60
Josh Nicholls         UFA   RW   C    28   6'2     189     59   50   120  56   55   54   60   60   52   57   55   77   54   50   52   53   77   55   57   60
Jordan Nolan          UFA   RW   LW   31   6'3     219     55   50   120  48   22   64   61   65   69   65   57   48   54   56   70   10   79   44   65   60
Jesse Gabrielle       PRO   RW   LW   23   5'11    204     59   50   120  49   49   61   50   44   47   47   66   74   61   53   70   69   84   53   47   60
Édouard St-Laurent    MIL   RW   LW   20   6'0     169     53   50   120  55   75   59   52   56   52   57   59   78   56   50   40   47   54   63   53   60
Branden Troock        UFA   RW   LW   26   6'2     220     59   50   120  51   50   49   56   54   54   57   78   70   53   52   55   35   74   50   54   60
Ty Loney              UFA   RW   LW   28   6'4     208     59   50   120  51   50   60   56   59   50   52   54   75   52   52   58   40   76   53   55   59
Tanner Fritz          UFA   RW   C    29   5'11    192     53   50   120  52   51   59   49   51   43   59   60   77   54   55   55   32   79   54   47   59
Ryan Bowen            Draf  RW   C    22   6'2     170     59   50   120  49   54   52   54   54   53   54   57   81   59   51   48   43   72   51   53   59
Riley Sutter          Juni  RW   LW   21   6'3     205     54   50   120  54   49   50   56   50   49   56   66   80   55   50   50   42   79   51   51   59
Pierre-Luc Letournea  UFA   RW   LW   35   6'1     214     50   50   120  35   32   33   69   54   75   55   71   45   59   58   84   62   85   33   66   59
Marcus Vela           SJB   RW   C    23   6'2     200     59   50   120  49   49   49   57   53   63   49   51   70   64   50   59   70   76   49   57   59
Kent Spratt           Juni  RW   LW   19   6'1     191     53   50   120  53   56   54   51   51   47   55   54   76   41   66   58   22   87   54   49   59
Jackson Houck         UFA   RW   LW   25   6'0     192     59   50   120  50   49   54   57   54   63   56   48   71   57   57   49   52   79   51   58   59
Jack Studnicka        PRO   RW   C    21   6'1     171     52   50   120  47   44   54   46   51   55   63   63   80   50   51   64   62   74   48   50   59
Finn Evans            Juni  RW   LW   21   6'4     175     59   50   120  53   58   48   53   58   49   52   69   65   55   50   48   38   77   53   53   59
Dylan Holloway        Juni  RW   C    19   6'0     183     52   50   120  59   60   54   51   58   53   53   49   87   35   67   47   24   70   57   54   59
Corey Andonovski      Draf  RW   C    21   6'0     192     59   50   120  52   55   56   54   53   56   53   61   70   57   52   48   35   78   54   54   59
Scott Sabourin        UFA   RW   LW   28   6'3     208     59   50   120  49   40   51   64   59   65   59   47   42   46   58   65   70   75   46   62   58
Olivier Bouchard      Juni  RW   LW   19   6'2     194     54   50   120  53   54   55   48   54   69   49   58   40   38   67   74   44   57   54   57   58
Olivier Archambault   UFA   RW   LW   27   5'11    177     53   50   120  58   56   60   48   48   41   64   46   68   52   55   58   26   81   58   45   58
Marc Hagel            UFA   RW   LW   32   5'11    190     59   50   120  36   35   39   62   64   58   63   47   78   54   55   57   10   78   36   61   58
Anthony DeLuca        SAR   RW   LW   25   5'9     198     51   50   120  54   50   64   54   59   40   61   40   76   55   51   53   72   82   56   51   58
Alex Villeneuve       Draf  RW   LW   17   6'1     204     51   50   120  72   51   54   43   37   38   64   62   75   33   66   59   13   86   59   39   58
Zack Stortini         UFA   RW   LW   35   6'4     230     50   50   120  40   34   32   70   61   77   53   53   29   52   65   75   55   79   35   69   57
Ryan Reaves           UFA   RW   LW   34   6'1     224     50   50   120  27   29   48   60   66   78   70   48   39   54   53   63   19   79   34   68   57
Patrick Goulet        Draf  RW   C    18   5'11    169     53   50   120  57   55   54   40   46   39   64   74   68   35   68   45   13   72   55   41   57
Nathan Legare         Juni  RW   LW   20   6'0     196     53   50   120  58   51   58   48   51   49   58   72   73   38   45   43   22   93   55   49   57
Michael Joly          UFA   RW   LW   25   5'11    175     51   50   120  59   53   58   48   44   39   56   48   74   52   57   49   33   79   56   43   57
Mark Bowen            Juni  RW   LW   20   6'2     202     52   50   120  45   51   53   40   51   52   52   59   81   35   56   61   23   77   49   47   57
Kyle Platzer          UFA   RW   C    25   6'0     181     53   50   120  47   48   49   47   49   45   56   55   88   53   57   49   24   83   48   47   57
